,userId,movieId,rating,split_index
3883,23,111,4.0,0
8205,62,27773,4.0,0
7928,61,1416,4.0,0
6376,45,861,4.0,0
612,3,49822,4.0,0
4323,25,420,3.0,0
6317,44,94677,3.5,0
1935,12,1269,3.5,0
9404,72,1562,1.0,0
2086,12,2422,1.0,0
3031,18,165,3.0,0
955,4,3751,3.5,0
9705,72,2977,3.0,0
9187,72,537,4.0,0
2806,13,69784,3.5,0
1304,8,1,4.0,0
3545,19,91529,3.0,0
9217,72,663,2.0,0
7952,61,1721,4.0,0
448,3,5872,4.0,0
5840,42,540,3.0,0
8760,69,2918,4.0,0
6476,46,3549,4.0,0
9012,70,46578,3.5,0
3231,19,968,4.0,0
7892,61,1083,4.0,0
7607,59,3671,3.0,0
7305,58,1204,4.5,0
6109,43,3948,3.0,0
404,3,4887,3.0,0
1225,5,839,3.0,0
434,3,5459,3.5,0
9074,72,25,4.0,0
6635,49,186,3.0,0
2693,13,27904,3.5,0
7181,57,34048,1.0,0
9720,72,3081,5.0,0
3089,18,1200,4.0,0
6866,55,4621,1.0,0
1856,12,832,2.0,0
1196,5,416,3.0,0
9150,72,372,3.0,0
2758,13,55620,3.5,0
3907,23,319,4.0,0
2199,12,3465,1.0,0
9966,75,362,3.0,0
342,3,3751,4.0,0
3939,23,524,4.0,0
8807,69,8636,4.5,0
7137,57,8360,4.0,0
2226,12,3826,1.0,0
8844,70,292,2.0,0
1642,10,193,1.0,0
8436,65,157200,1.5,0
9723,72,3095,4.0,0
3502,19,68954,3.5,0
4653,31,1203,4.0,0
3307,19,3967,3.5,0
2504,13,1196,5.0,0
3928,23,474,5.0,0
5317,38,2502,3.5,0
7960,61,1902,3.0,0
7287,58,899,5.0,0
2618,13,5072,3.0,0
9165,72,451,3.0,0
2780,13,60756,3.5,0
2580,13,3508,4.5,0
8149,62,3481,4.5,0
9733,72,3168,3.0,0
4105,23,1962,5.0,0
261,3,214,5.0,0
1464,9,105,4.0,0
2414,12,51255,3.5,0
2433,12,64620,4.5,0
222,2,6753,3.0,0
1442,8,1600,3.0,0
112,2,1283,4.0,0
8346,63,112556,3.5,0
9430,72,1673,3.0,0
449,3,5900,3.0,0
9125,72,281,3.0,0
1057,4,87520,1.0,0
9183,72,518,3.0,0
1198,5,435,2.0,0
4223,23,3068,5.0,0
6504,46,6502,3.0,0
1981,12,1544,2.0,0
7395,59,249,3.5,0
6293,44,70336,4.0,0
7294,58,965,4.0,0
6161,43,6297,3.5,0
7661,59,5055,3.0,0
9938,74,595,3.0,0
8084,61,3668,4.0,0
6797,53,1307,5.0,0
4172,23,2431,4.0,0
5747,41,2013,4.0,0
4980,32,377,4.0,0
6346,45,645,4.0,0
7063,57,4306,4.0,0
386,3,4366,3.5,0
4255,24,3755,4.0,0
8353,64,260,5.0,0
407,3,4963,4.0,0
4518,29,6755,3.5,0
558,3,33004,4.0,0
5042,34,2959,4.5,0
603,3,48394,4.5,0
867,3,122918,4.0,0
4768,31,3401,2.0,0
9440,72,1711,3.0,0
1402,8,1101,3.0,0
2211,12,3608,4.0,0
9785,72,3459,3.0,0
2634,13,5882,3.5,0
7234,57,55290,4.0,0
8764,69,3386,4.0,0
7224,57,51694,4.0,0
4067,23,1653,5.0,0
8716,69,608,5.0,0
1175,5,235,3.0,0
854,3,116823,3.5,0
2179,12,3264,3.0,0
7027,57,2881,3.0,0
2726,13,46578,5.0,0
2,1,307,5.0,0
3873,23,39,3.0,0
8845,70,296,4.5,0
8144,62,2858,5.0,0
3271,19,2080,2.0,0
2281,12,4896,4.0,0
8215,62,33679,3.5,0
1058,4,88125,1.0,0
9715,72,3044,4.0,0
9584,72,2340,4.0,0
7223,57,51255,4.5,0
5432,38,26776,4.0,0
5404,38,6711,4.0,0
7818,61,318,5.0,0
6338,45,150,4.0,0
180,2,3479,2.0,0
9575,72,2312,4.0,0
7057,57,3977,0.5,0
47,1,7327,3.5,0
311,3,1960,4.0,0
3105,18,1304,0.5,0
6931,57,150,4.0,0
1274,6,2028,3.0,0
751,3,86880,4.0,0
3944,23,539,5.0,0
6953,57,593,4.5,0
1012,4,51935,2.5,0
6748,51,3147,3.0,0
1877,12,1027,3.0,0
2364,12,8970,4.0,0
997,4,44193,3.0,0
5552,40,50,5.0,0
2261,12,4175,3.0,0
377,3,4232,3.5,0
8744,69,2078,5.0,0
1947,12,1358,3.5,0
1539,9,968,3.0,0
3404,19,8984,2.0,0
221,2,6565,3.0,0
2802,13,68952,1.5,0
7771,60,2288,5.0,0
2713,13,37830,3.5,0
3276,19,2313,4.0,0
7968,61,1968,4.0,0
7483,59,1234,3.5,0
4555,30,5900,4.0,0
4137,23,2248,5.0,0
2369,12,30707,4.0,0
6042,43,2393,2.0,0
5264,37,99114,5.0,0
5758,41,2193,3.0,0
4046,23,1393,4.0,0
5202,36,1375,4.0,0
4822,31,4979,1.5,0
3846,22,185,5.0,0
585,3,44022,4.0,0
7014,57,2431,4.0,0
197,2,4720,4.0,0
715,3,74458,4.0,0
1192,5,350,5.0,0
7671,59,5481,3.0,0
7330,58,1299,4.0,0
4018,23,1234,5.0,0
7529,59,2010,3.0,0
1623,9,1373,5.0,0
2191,12,3397,2.5,0
7684,59,6125,3.5,0
6820,54,593,5.0,0
3536,19,87306,3.5,0
8885,70,1197,5.0,0
3150,18,2797,3.0,0
9887,73,74,3.0,0
6473,46,3451,4.5,0
9166,72,455,2.0,0
3983,23,1090,5.0,0
7616,59,3918,3.0,0
8474,66,1923,4.5,0
5225,37,1704,4.5,0
6738,51,1,4.0,0
1064,4,91542,3.0,0
924,4,1201,3.5,0
6461,46,3097,4.0,0
2840,13,79091,3.5,0
4823,31,4995,3.0,0
1659,10,1210,5.0,0
5657,41,349,4.0,0
3867,23,11,5.0,0
7694,59,6639,3.5,0
6370,45,802,3.0,0
6576,47,454,3.0,0
9912,73,852,3.0,0
4297,25,266,3.0,0
6169,43,6539,4.5,0
1955,12,1393,3.0,0
9412,72,1593,2.0,0
4592,31,339,2.5,0
6887,55,63082,5.0,0
8974,70,5378,1.5,0
7270,57,66665,4.0,0
9963,75,350,3.0,0
3312,19,4148,3.5,0
516,3,8361,2.5,0
2774,13,59784,3.5,0
1094,4,108932,3.5,0
59,1,8405,3.5,0
1879,12,1035,3.0,0
3245,19,1258,3.5,0
3087,18,1197,4.0,0
8068,61,3254,4.0,0
7726,59,8191,3.5,0
3,1,665,5.0,0
2785,13,62434,4.0,0
8774,69,4027,5.0,0
7501,59,1321,3.5,0
8766,69,3527,4.5,0
1338,8,225,2.0,0
9252,72,920,5.0,0
2539,13,2046,3.0,0
8811,69,32587,4.5,0
1279,7,10,3.0,0
170,2,2918,4.5,0
8098,61,4025,4.0,0
1678,10,5049,4.0,0
4990,32,588,4.0,0
8063,61,3175,4.0,0
7097,57,5515,4.5,0
3880,23,72,2.0,0
3088,18,1198,5.0,0
6259,43,47516,2.5,0
3563,19,97401,4.0,0
3836,21,130634,3.5,0
3057,18,541,3.0,0
5430,38,8970,3.5,0
6310,44,87430,5.0,0
8032,61,2664,5.0,0
5754,41,2115,4.0,0
1314,8,27,3.0,0
4969,32,161,4.0,0
6106,43,3793,3.5,0
1545,9,1010,4.0,0
7272,57,68157,4.5,0
3654,19,148468,4.5,0
4190,23,2677,4.0,0
8739,69,1644,3.0,0
7326,58,1284,5.0,0
859,3,122882,3.5,0
2765,13,57640,3.0,0
8537,67,434,3.0,0
9474,72,1917,3.0,0
6867,55,4941,0.5,0
9266,72,969,4.0,0
9885,73,61,2.0,0
2472,13,318,4.5,0
2262,12,4225,3.5,0
8089,61,3793,4.0,0
4796,31,4034,2.5,0
4167,23,2417,2.0,0
8661,68,5995,4.0,0
7085,57,5025,4.5,0
8166,62,4993,4.5,0
9849,72,3917,4.0,0
3531,19,85549,4.0,0
3719,20,5040,4.0,0
8914,70,1610,3.5,0
5211,37,50,5.0,0
5106,36,46,4.0,0
4163,23,2407,4.0,0
5216,37,593,4.5,0
725,3,79224,2.0,0
7746,60,1198,3.0,0
5909,43,539,4.0,0
3318,19,4366,3.0,0
2589,13,3752,3.5,0
1288,7,265,4.0,0
8633,67,3325,4.0,0
2063,12,2291,4.5,0
2132,12,2863,5.0,0
6088,43,3253,3.0,0
2290,12,5171,2.5,0
5353,38,4446,2.5,0
209,2,5445,3.5,0
6590,47,613,3.0,0
3303,19,3785,1.5,0
571,3,36519,4.0,0
7105,57,5952,2.5,0
3451,19,44191,3.5,0
7154,57,8957,3.5,0
5173,36,647,4.0,0
529,3,8810,3.0,0
1568,9,1097,4.0,0
465,3,6283,4.5,0
1649,10,480,4.0,0
9451,72,1779,3.0,0
2486,13,589,4.0,0
3429,19,31437,3.5,0
3247,19,1274,5.0,0
5954,43,1201,5.0,0
5093,35,112552,4.0,0
8925,70,2028,4.5,0
1197,5,432,3.0,0
9338,72,1263,4.0,0
922,4,1198,4.0,0
5531,39,1095,3.5,0
8711,69,527,5.0,0
1072,4,96110,1.0,0
3395,19,8607,5.0,0
7074,57,4776,4.5,0
4015,23,1228,5.0,0
8265,62,49530,4.0,0
8982,70,6539,2.5,0
2110,12,2692,5.0,0
2809,13,70286,4.5,0
6419,46,1271,4.5,0
1549,9,1014,4.0,0
3636,19,135456,5.0,0
3163,18,3552,5.0,0
6659,50,32,4.0,0
4267,25,47,5.0,0
825,3,108932,4.0,0
9395,72,1513,1.0,0
9587,72,2354,1.0,0
7986,61,2087,4.0,0
6313,44,88744,5.0,0
3131,18,2174,4.0,0
6690,50,2671,3.5,0
3309,19,4022,3.5,0
5749,41,2023,3.0,0
2280,12,4878,4.0,0
8963,70,4226,4.5,0
6260,43,47518,3.0,0
4241,24,1479,3.5,0
2057,12,2248,4.0,0
6493,46,4880,4.5,0
6720,50,6874,5.0,0
4460,28,1196,5.0,0
8695,69,253,4.0,0
6831,54,2302,3.5,0
2394,12,41285,3.0,0
2541,13,2115,3.5,0
6414,46,1247,4.0,0
9133,72,318,5.0,0
6045,43,2413,4.5,0
9496,72,2002,4.0,0
3617,19,117438,4.0,0
7517,59,1644,2.0,0
6729,50,46578,5.0,0
7678,59,5765,3.5,0
5154,36,497,5.0,0
4948,31,58559,2.0,0
2527,13,1584,4.0,0
2788,13,63131,4.0,0
8737,69,1617,5.0,0
3778,21,31658,5.0,0
1491,9,410,3.0,0
4890,31,8948,2.0,0
9027,70,71302,2.0,0
3994,23,1127,4.0,0
5644,41,95,4.0,0
4186,23,2628,4.0,0
1146,4,189333,4.0,0
376,3,4226,4.0,0
638,3,56171,4.5,0
5357,38,4878,5.0,0
562,3,33679,3.0,0
1333,8,198,5.0,0
651,3,59501,3.5,0
2334,12,6863,3.5,0
7349,58,2712,4.0,0
6160,43,6218,3.0,0
4436,27,3098,5.0,0
1988,12,1635,3.0,0
3095,18,1222,2.0,0
2918,15,1394,5.0,0
5547,39,5618,5.0,0
6021,43,2011,3.5,0
819,3,106489,3.5,0
7603,59,3578,4.0,0
3148,18,2762,5.0,0
9659,72,2716,5.0,0
4049,23,1396,5.0,0
8293,62,56782,4.0,0
5441,38,33794,3.0,0
9002,70,26345,3.0,0
1010,4,50872,4.5,0
9677,72,2796,2.0,0
8926,70,2065,3.0,0
70,2,1,3.5,0
8354,64,318,5.0,0
7447,59,969,4.0,0
53,1,7939,2.5,0
7795,61,11,4.0,0
5541,39,3030,4.0,0
8165,62,4973,3.5,0
6631,48,1073,3.0,0
2250,12,4080,2.0,0
7743,60,1096,3.0,0
6753,51,177593,4.5,0
3722,20,6263,4.5,0
4465,28,1215,5.0,0
8335,63,86833,3.0,0
249,2,33794,5.0,0
9202,72,588,5.0,0
5077,35,7361,4.0,0
6758,52,1246,5.0,0
6971,57,1247,4.5,0
6227,43,32587,4.5,0
3896,23,232,4.0,0
4920,31,48516,3.0,0
1987,12,1617,4.0,0
8298,62,59315,3.5,0
4253,24,3624,4.0,0
4459,28,1127,5.0,0
8999,70,8961,4.5,0
5054,35,150,5.0,0
2714,13,39381,4.0,0
3464,19,49815,4.0,0
7965,61,1923,3.0,0
3220,19,593,4.0,0
1161,5,104,4.0,0
2370,12,30749,4.5,0
255,3,29,4.5,0
8046,61,2881,4.0,0
1624,9,1374,5.0,0
8172,62,5608,4.5,0
4268,25,50,2.0,0
7269,57,66509,4.0,0
3869,23,16,4.0,0
9746,72,3253,4.0,0
9413,72,1597,4.0,0
1852,12,778,5.0,0
8675,68,58559,5.0,0
4959,31,66665,2.0,0
4299,25,281,4.0,0
5028,34,1021,4.0,0
1567,9,1092,4.0,0
4914,31,46578,2.5,0
4868,31,6953,2.0,0
8321,63,7293,4.5,0
7964,61,1917,3.0,0
4467,28,1270,4.0,0
2797,13,68237,4.5,0
4622,31,647,2.0,0
3752,21,4011,4.5,0
7039,57,3243,4.0,0
3179,18,5445,3.5,0
5003,33,608,3.5,0
33,1,5767,5.0,0
3731,20,6658,2.0,0
1809,12,497,3.0,0
1124,4,142115,4.0,0
5094,35,116797,4.0,0
1032,4,73017,3.5,0
3440,19,33679,2.0,0
40,1,6539,3.5,0
2329,12,6502,4.0,0
836,3,111443,3.5,0
3365,19,6550,3.5,0
2206,12,3538,4.0,0
8534,67,377,3.0,0
328,3,3328,3.5,0
3613,19,116797,3.5,0
8103,61,4215,2.0,0
4313,25,339,3.0,0
1506,9,519,5.0,0
8869,70,750,3.5,0
1597,9,1265,3.0,0
4306,25,306,4.0,0
5085,35,86833,4.0,0
9774,72,3388,1.0,0
1962,12,1440,2.0,0
6624,48,494,4.0,0
9819,72,3698,2.0,0
2719,13,44191,4.5,0
9719,72,3072,5.0,0
6112,43,3996,4.5,0
4703,31,2002,2.5,0
8463,66,784,3.5,0
2017,12,1947,3.0,0
1996,12,1680,4.5,0
2247,12,4039,2.5,0
4973,32,296,5.0,0
8699,69,296,5.0,0
1937,12,1271,4.0,0
7917,61,1374,4.0,0
9311,72,1203,5.0,0
4523,29,68848,5.0,0
9486,72,1967,4.0,0
5663,41,465,3.0,0
1538,9,954,4.0,0
9458,72,1810,3.0,0
1074,4,96737,4.5,0
1173,5,224,4.0,0
9357,72,1307,5.0,0
8008,61,2396,5.0,0
2117,12,2733,1.0,0
1206,5,524,3.0,0
7547,59,2324,4.0,0
5847,42,1387,3.0,0
2475,13,364,4.0,0
8515,66,7254,4.0,0
5841,42,589,4.0,0
1969,12,1485,1.0,0
6214,43,26509,3.0,0
7697,59,6874,3.5,0
1706,11,5618,1.0,0
3182,18,6333,4.0,0
5780,41,2427,3.0,0
4694,31,1721,2.0,0
7108,57,6058,3.5,0
331,3,3471,4.0,0
6049,43,2571,4.0,0
9698,72,2916,3.0,0
2444,12,72720,4.0,0
4754,31,2987,2.5,0
3995,23,1131,3.0,0
7482,59,1225,4.5,0
5791,41,2533,2.0,0
7977,61,2038,4.0,0
5284,38,593,3.5,0
8663,68,7143,4.0,0
4761,31,3175,1.5,0
4993,32,592,3.0,0
1105,4,115122,4.0,0
9612,72,2433,3.0,0
4790,31,3977,2.0,0
7319,58,1266,5.0,0
4564,31,10,3.5,0
5155,36,500,4.0,0
4198,23,2723,5.0,0
7621,59,4016,3.5,0
3402,19,8977,3.0,0
2214,12,3669,2.5,0
3626,19,126082,3.0,0
6741,51,110,4.5,0
3678,20,1201,5.0,0
951,4,3175,4.0,0
283,3,1148,5.0,0
9962,75,349,3.0,0
6620,48,161,5.0,0
4398,27,941,3.0,0
2732,13,48780,4.5,0
4001,23,1186,4.0,0
576,3,37741,4.5,0
8465,66,920,5.0,0
2160,12,3087,4.0,0
333,3,3527,4.0,0
6948,57,500,3.5,0
4747,31,2858,3.0,0
6156,43,5952,4.0,0
9593,72,2380,1.0,0
4124,23,2116,5.0,0
6614,48,47,4.0,0
7372,58,26564,4.0,0
5269,37,112556,4.5,0
1365,8,524,4.0,0
161,2,2617,4.0,0
9262,72,949,5.0,0
6512,46,7143,4.0,0
3547,19,91658,2.0,0
9527,72,2115,3.0,0
4128,23,2150,4.0,0
5342,38,4011,4.0,0
9139,72,345,3.0,0
1412,8,1214,4.0,0
4742,31,2753,2.5,0
2612,13,4886,4.5,0
6740,51,50,2.5,0
143,2,2081,1.5,0
742,3,84772,3.5,0
199,2,4874,4.5,0
2484,13,551,4.5,0
2552,13,2542,5.0,0
7606,59,3668,4.0,0
3781,21,48394,4.5,0
597,3,46965,3.0,0
7689,59,6333,3.5,0
8643,68,111,4.0,0
8254,62,48161,4.0,0
7258,57,61024,4.5,0
4345,25,595,3.0,0
4294,25,252,3.0,0
7279,58,344,3.0,0
5871,43,141,3.0,0
6814,54,7,3.0,0
9076,72,34,1.0,0
308,3,1748,4.5,0
7313,58,1244,4.5,0
504,3,7293,3.0,0
367,3,4019,4.0,0
691,3,69122,4.0,0
2850,13,82461,3.5,0
3835,21,122904,5.0,0
1468,9,161,5.0,0
777,3,94677,3.5,0
3409,19,26565,3.0,0
1631,9,1385,4.0,0
7903,61,1243,5.0,0
5691,41,1197,4.0,0
3815,21,89745,4.5,0
5137,36,342,3.0,0
7032,57,3052,4.0,0
5588,40,1589,4.5,0
3159,18,3355,3.5,0
2478,13,432,2.5,0
4795,31,4031,2.0,0
8868,70,736,2.0,0
9783,72,3436,2.0,0
9078,72,45,1.0,0
1407,8,1200,3.0,0
6247,43,45499,3.5,0
4346,25,733,4.0,0
5539,39,2949,4.0,0
3886,23,150,5.0,0
8994,70,7723,2.0,0
6172,43,6663,3.0,0
6801,53,4014,5.0,0
8575,67,1527,4.0,0
1517,9,592,4.0,0
6451,46,2819,4.0,0
8297,62,58998,4.0,0
1023,4,68157,3.5,0
2892,14,171763,5.0,0
5928,43,780,3.5,0
770,3,91630,4.0,0
3988,23,1097,5.0,0
678,3,64957,4.0,0
6568,47,318,5.0,0
8244,62,45499,3.5,0
3740,21,293,4.0,0
75,2,236,4.0,0
165,2,2720,0.5,0
5203,36,1376,5.0,0
7042,57,3450,4.0,0
7321,58,1269,5.0,0
4906,31,34338,2.5,0
6178,43,6863,3.5,0
2210,12,3581,3.0,0
9851,72,3948,3.0,0
3637,19,136020,2.0,0
8973,70,5349,2.5,0
6366,45,783,5.0,0
4245,24,2273,4.0,0
4745,31,2797,3.0,0
9747,72,3254,3.0,0
8079,61,3408,3.0,0
7625,59,4225,4.0,0
6598,47,778,5.0,0
1271,6,1466,3.0,0
3022,18,17,3.0,0
2979,16,5971,3.0,0
9781,72,3418,3.0,0
692,3,69481,3.5,0
6051,43,2628,0.5,0
3901,23,261,3.0,0
9778,72,3398,4.0,0
1249,5,1357,5.0,0
8866,70,597,0.5,0
6646,49,435,3.0,0
3441,19,33794,2.5,0
4995,32,595,3.0,0
6528,46,26181,4.5,0
6253,43,46530,2.5,0
6031,43,2115,4.0,0
4505,29,1441,3.5,0
3423,19,27800,4.0,0
9594,72,2384,1.0,0
645,3,57640,4.0,0
78,2,266,1.0,0
3085,18,1136,4.5,0
1700,11,2881,2.5,0
16,1,2351,4.5,0
7463,59,1186,3.0,0
9718,72,3061,4.0,0
2891,14,164179,4.0,0
2497,13,1049,4.0,0
363,3,3996,4.0,0
9576,72,2313,3.0,0
5584,40,1267,4.0,0
7382,59,28,4.0,0
7611,59,3751,4.0,0
9340,72,1267,4.0,0
5433,38,30707,3.5,0
3362,19,6502,4.0,0
2336,12,6893,4.0,0
1548,9,1013,3.0,0
1386,8,805,3.0,0
2373,12,32291,3.5,0
4312,25,337,3.0,0
6486,46,4019,4.5,0
6495,46,4995,2.5,0
1424,8,1358,4.0,0
9043,71,1291,5.0,0
2505,13,1198,5.0,0
2182,12,3296,4.5,0
8532,67,366,2.0,0
8619,67,2571,5.0,0
5594,40,2329,4.0,0
9275,72,1033,3.0,0
361,3,3993,4.5,0
3989,23,1101,4.0,0
2169,12,3247,2.0,0
7633,59,4465,4.5,0
9516,72,2084,3.0,0
3413,19,26903,5.0,0
563,3,33794,4.0,0
3865,23,6,4.0,0
300,3,1320,3.5,0
1778,12,319,4.0,0
8351,64,1,4.0,0
238,2,8665,4.0,0
6283,44,7153,5.0,0
6166,43,6365,3.0,0
9180,72,508,4.0,0
1628,9,1379,1.0,0
8022,61,2568,3.0,0
7304,58,1201,4.0,0
1932,12,1261,4.0,0
1231,5,1073,3.0,0
8369,64,4226,4.5,0
8491,66,3717,4.0,0
4250,24,2722,3.0,0
2436,12,68358,4.0,0
6471,46,3421,5.0,0
5516,38,96079,3.5,0
8399,64,112852,5.0,0
4939,31,55363,2.0,0
7714,59,7482,3.0,0
6940,57,317,1.5,0
6995,57,1917,2.0,0
5188,36,1177,3.0,0
9304,72,1188,4.0,0
5325,38,3256,3.5,0
1621,9,1371,5.0,0
3924,23,454,4.0,0
4081,23,1794,2.0,0
9155,72,386,2.0,0
9276,72,1035,5.0,0
1313,8,25,3.0,0
5784,41,2476,4.0,0
2673,13,8368,3.5,0
2960,15,3977,3.0,0
8439,66,10,5.0,0
1823,12,538,4.0,0
5343,38,4022,4.0,0
9365,72,1346,3.0,0
7998,61,2279,3.0,0
9608,72,2428,4.0,0
7698,59,6947,3.5,0
5970,43,1261,3.5,0
9726,72,3105,3.0,0
5772,41,2403,3.0,0
7939,61,1544,3.0,0
8416,65,112171,5.0,0
8237,62,43871,3.5,0
9175,72,491,4.0,0
7597,59,3499,5.0,0
1600,9,1271,4.0,0
5783,41,2468,3.0,0
4304,25,296,5.0,0
9463,72,1835,4.0,0
5711,41,1374,3.0,0
8546,67,594,2.0,0
1399,8,1047,3.0,0
8312,63,3882,3.0,0
62,1,8786,4.0,0
7156,57,8972,3.5,0
3594,19,109364,5.0,0
4355,26,344,3.0,0
1536,9,952,4.0,0
7142,57,8529,4.0,0
2113,12,2706,4.0,0
3452,19,44555,4.0,0
4453,28,610,5.0,0
4733,31,2628,1.0,0
46,1,7323,3.5,0
3062,18,589,4.0,0
1277,6,2815,3.0,0
2150,12,2987,4.0,0
2887,14,92259,5.0,0
2594,13,3981,2.5,0
6888,55,71033,4.0,0
2868,14,1265,4.5,0
650,3,59369,3.0,0
2787,13,63113,4.5,0
2901,15,541,5.0,0
8649,68,2571,4.5,0
1356,8,440,4.0,0
2508,13,1206,4.5,0
3434,19,32657,5.0,0
9426,72,1647,4.0,0
561,3,33615,4.0,0
2717,13,42718,3.5,0
7065,57,4370,3.0,0
3270,19,2020,3.5,0
8017,61,2529,3.0,0
2235,12,3952,2.5,0
9766,72,3316,1.0,0
5974,43,1274,4.5,0
2456,13,70,3.5,0
5572,40,1100,4.0,0
9743,72,3244,3.0,0
637,3,56156,3.0,0
9265,72,967,3.0,0
5864,43,32,4.0,0
841,3,112370,3.0,0
4051,23,1441,4.0,0
6115,43,4019,3.5,0
6647,49,454,5.0,0
4563,30,94777,5.0,0
508,3,7361,4.5,0
7166,57,30793,1.5,0
4481,28,2105,5.0,0
1097,4,109487,5.0,0
806,3,103249,3.5,0
9959,75,318,5.0,0
8631,67,3213,4.0,0
5371,38,5349,2.0,0
5141,36,357,4.0,0
8748,69,2329,5.0,0
8554,67,737,3.0,0
3602,19,111759,3.0,0
3855,22,339,5.0,0
3258,19,1641,4.0,0
1444,8,1614,3.0,0
4326,25,432,2.0,0
7390,59,172,2.0,0
9850,72,3918,3.0,0
2010,12,1876,3.0,0
8134,62,1784,4.0,0
4109,23,2001,4.0,0
6632,49,19,3.0,0
2903,15,608,5.0,0
2386,12,36276,3.5,0
1588,9,1222,4.0,0
8483,66,2791,4.0,0
6185,43,7143,3.0,0
5114,36,150,5.0,0
6304,44,84772,4.5,0
8111,62,293,4.5,0
2965,16,1193,4.5,0
7705,59,7060,3.0,0
5705,41,1287,4.0,0
6174,43,6711,3.0,0
929,4,1270,2.5,0
4940,31,55765,4.0,0
3486,19,60040,2.5,0
248,2,33660,5.0,0
6321,44,96079,5.0,0
9499,72,2005,4.0,0
470,3,6373,3.0,0
8216,62,33725,4.5,0
3507,19,70533,5.0,0
7602,59,3552,2.5,0
2912,15,1198,4.0,0
2406,12,47629,4.0,0
4899,31,30812,3.0,0
1050,4,83613,0.5,0
6815,54,47,2.5,0
1111,4,119145,4.5,0
7724,59,8147,3.5,0
1975,12,1517,4.5,0
9127,72,292,3.0,0
4533,30,1136,4.5,0
4534,30,1197,5.0,0
885,3,139385,4.0,0
1281,7,28,4.0,0
7059,57,4149,4.0,0
1756,12,222,3.0,0
9931,74,380,3.0,0
9488,72,1974,2.0,0
4597,31,357,2.5,0
4239,24,858,4.0,0
9908,73,780,2.0,0
8368,64,2959,5.0,0
5673,41,592,5.0,0
4612,31,586,2.0,0
9401,72,1544,3.0,0
3820,21,94959,4.0,0
7381,59,24,3.0,0
5145,36,440,3.0,0
2989,17,6377,2.5,0
2064,12,2294,3.0,0
9324,72,1227,3.0,0
7665,59,5120,3.0,0
8118,62,593,4.5,0
5818,41,2947,4.0,0
8455,66,520,4.5,0
9386,72,1441,4.0,0
4107,23,1968,5.0,0
9400,72,1542,5.0,0
1453,8,1721,4.0,0
647,3,58025,3.0,0
3460,19,47997,3.5,0
9278,72,1042,4.0,0
4112,23,2023,4.0,0
9163,72,441,2.0,0
6639,49,339,5.0,0
3508,19,71438,4.5,0
5748,41,2019,5.0,0
1596,9,1262,3.0,0
844,3,112623,4.0,0
4402,27,1036,3.0,0
9376,72,1388,2.0,0
6455,46,3035,4.5,0
9282,72,1060,5.0,0
9425,72,1645,4.0,0
9356,72,1302,5.0,0
9417,72,1616,2.0,0
6608,48,5,3.0,0
4552,30,4995,3.0,0
2327,12,6385,3.5,0
66,1,27266,4.5,0
1477,9,280,4.0,0
522,3,8641,4.0,0
7815,61,265,4.0,0
9391,72,1479,2.0,0
5262,37,92259,4.0,0
1202,5,477,4.0,0
9526,72,2112,4.0,0
3102,18,1278,4.0,0
5105,36,34,5.0,0
3561,19,96907,4.0,0
5418,38,7445,3.5,0
5753,41,2105,3.0,0
8966,70,4878,3.0,0
2355,12,8644,3.5,0
975,4,6539,4.0,0
6269,43,49272,4.0,0
7030,57,2997,4.0,0
2085,12,2421,1.0,0
9096,72,150,4.0,0
5334,38,3751,3.5,0
2961,15,4022,5.0,0
695,3,69844,3.5,0
4635,31,926,3.5,0
496,3,6952,3.5,0
2142,12,2946,4.0,0
4786,31,3841,0.5,0
6154,43,5690,3.0,0
939,4,2028,4.5,0
6036,43,2268,3.5,0
6545,47,58,5.0,0
5947,43,1183,3.5,0
6212,43,25752,3.5,0
2606,13,4370,3.0,0
8197,62,8529,4.0,0
375,3,4167,3.5,0
4510,29,2478,3.0,0
2578,13,3418,2.5,0
4378,26,4023,3.0,0
9194,72,550,3.0,0
4070,23,1673,3.0,0
8830,69,60684,5.0,0
6756,51,180081,3.0,0
536,3,8969,3.0,0
1720,12,18,4.0,0
6279,44,1196,4.5,0
4560,30,54648,3.0,0
8366,64,1270,3.0,0
1455,8,1729,5.0,0
7877,61,1015,4.0,0
5730,41,1754,5.0,0
904,3,176101,3.5,0
2208,12,3546,4.0,0
7461,59,1148,4.0,0
5936,43,1029,3.0,0
6188,43,7361,4.5,0
1422,8,1283,3.0,0
1855,12,805,4.0,0
4106,23,1965,3.0,0
2691,13,27660,4.5,0
6342,45,590,4.0,0
3881,23,104,3.0,0
9534,72,2132,4.0,0
5374,38,5445,3.0,0
6623,48,333,5.0,0
8517,67,1,3.0,0
4789,31,3948,2.5,0
9696,72,2906,2.0,0
864,3,122906,4.0,0
2071,12,2356,3.0,0
8314,63,4447,4.0,0
4098,23,1948,2.0,0
8426,65,135532,5.0,0
5794,41,2605,3.0,0
1359,8,457,5.0,0
8507,66,5218,4.0,0
5706,41,1291,5.0,0
184,2,3889,2.5,0
2353,12,8622,4.0,0
3189,18,6979,3.5,0
799,3,102686,3.0,0
3067,18,608,3.5,0
7535,59,2087,3.5,0
9416,72,1614,3.0,0
3283,19,2529,4.0,0
2158,12,3071,4.0,0
9891,73,88,2.0,0
